id,title,genre,director,cast,synopsis,image_url,pred_genre_CLIP,pred_genre_BERT,pred_genre_BERT-CLIP,pred_genres_MM,Action_CLIP_prob,Adventure_CLIP_prob,Animation_CLIP_prob,Biography_CLIP_prob,Comedy_CLIP_prob,Crime_CLIP_prob,Documentary_CLIP_prob,Drama_CLIP_prob,Family_CLIP_prob,Fantasy_CLIP_prob,Game-Show_CLIP_prob,History_CLIP_prob,Music_CLIP_prob,Mystery_CLIP_prob,News_CLIP_prob,Reality-TV_CLIP_prob,Romance_CLIP_prob,Sci-Fi_CLIP_prob,Sport_CLIP_prob,Talk-Show_CLIP_prob,Action_BERT_prob,Adventure_BERT_prob,Animation_BERT_prob,Biography_BERT_prob,Comedy_BERT_prob,Crime_BERT_prob,Documentary_BERT_prob,Drama_BERT_prob,Family_BERT_prob,Fantasy_BERT_prob,Game-Show_BERT_prob,History_BERT_prob,Music_BERT_prob,Mystery_BERT_prob,News_BERT_prob,Reality-TV_BERT_prob,Romance_BERT_prob,Sci-Fi_BERT_prob,Sport_BERT_prob,Talk-Show_BERT_prob,Action_BERT-CLIP_prob,Adventure_BERT-CLIP_prob,Animation_BERT-CLIP_prob,Biography_BERT-CLIP_prob,Comedy_BERT-CLIP_prob,Crime_BERT-CLIP_prob,Documentary_BERT-CLIP_prob,Drama_BERT-CLIP_prob,Family_BERT-CLIP_prob,Fantasy_BERT-CLIP_prob,Game-Show_BERT-CLIP_prob,History_BERT-CLIP_prob,Music_BERT-CLIP_prob,Mystery_BERT-CLIP_prob,News_BERT-CLIP_prob,Reality-TV_BERT-CLIP_prob,Romance_BERT-CLIP_prob,Sci-Fi_BERT-CLIP_prob,Sport_BERT-CLIP_prob,Talk-Show_BERT-CLIP_prob,Action_MM_prob,Adventure_MM_prob,Animation_MM_prob,Biography_MM_prob,Comedy_MM_prob,Crime_MM_prob,Documentary_MM_prob,Drama_MM_prob,Family_MM_prob,Fantasy_MM_prob,Game-Show_MM_prob,History_MM_prob,Music_MM_prob,Mystery_MM_prob,News_MM_prob,Reality-TV_MM_prob,Romance_MM_prob,Sci-Fi_MM_prob,Sport_MM_prob,Talk-Show_MM_prob,Action_CLIP_pred,Adventure_CLIP_pred,Animation_CLIP_pred,Biography_CLIP_pred,Comedy_CLIP_pred,Crime_CLIP_pred,Documentary_CLIP_pred,Drama_CLIP_pred,Family_CLIP_pred,Fantasy_CLIP_pred,Game-Show_CLIP_pred,History_CLIP_pred,Music_CLIP_pred,Mystery_CLIP_pred,News_CLIP_pred,Reality-TV_CLIP_pred,Romance_CLIP_pred,Sci-Fi_CLIP_pred,Sport_CLIP_pred,Talk-Show_CLIP_pred,Action_BERT_pred,Adventure_BERT_pred,Animation_BERT_pred,Biography_BERT_pred,Comedy_BERT_pred,Crime_BERT_pred,Documentary_BERT_pred,Drama_BERT_pred,Family_BERT_pred,Fantasy_BERT_pred,Game-Show_BERT_pred,History_BERT_pred,Music_BERT_pred,Mystery_BERT_pred,News_BERT_pred,Reality-TV_BERT_pred,Romance_BERT_pred,Sci-Fi_BERT_pred,Sport_BERT_pred,Talk-Show_BERT_pred,Action_BERT-CLIP_pred,Adventure_BERT-CLIP_pred,Animation_BERT-CLIP_pred,Biography_BERT-CLIP_pred,Comedy_BERT-CLIP_pred,Crime_BERT-CLIP_pred,Documentary_BERT-CLIP_pred,Drama_BERT-CLIP_pred,Family_BERT-CLIP_pred,Fantasy_BERT-CLIP_pred,Game-Show_BERT-CLIP_pred,History_BERT-CLIP_pred,Music_BERT-CLIP_pred,Mystery_BERT-CLIP_pred,News_BERT-CLIP_pred,Reality-TV_BERT-CLIP_pred,Romance_BERT-CLIP_pred,Sci-Fi_BERT-CLIP_pred,Sport_BERT-CLIP_pred,Talk-Show_BERT-CLIP_pred,Action_MM_pred,Adventure_MM_pred,Animation_MM_pred,Biography_MM_pred,Comedy_MM_pred,Crime_MM_pred,Documentary_MM_pred,Drama_MM_pred,Family_MM_pred,Fantasy_MM_pred,Game-Show_MM_pred,History_MM_pred,Music_MM_pred,Mystery_MM_pred,News_MM_pred,Reality-TV_MM_pred,Romance_MM_pred,Sci-Fi_MM_pred,Sport_MM_pred,Talk-Show_MM_pred
tt8524448,Rooted,Documentary,,"Fiona Ramsay, Diane Cardea","Stories from the perspective of some of the world's oldest living creatures - trees. Each tree is located in a completely unique habitat around the world, and hosts, feeds and shelters an array of animals in its embrace.",https://m.media-amazon.com/images/M/MV5BNDI2ODBmNTgtNmY0Ny00NmRkLWJiN2UtMTc5YWU4M2YzODQyXkEyXkFqcGc@._V1_.jpg,Documentary,Documentary,Documentary,Documentary,1.54E-05,0.036897965,1.97E-05,0.009572505,4.94E-05,0.00016601,0.88479346,0.088427246,0.003820636,1.17E-05,0.001004998,0.004029572,1.05E-05,0.000491071,0.013747394,0.05219302,4.63E-05,0.004606383,9.39E-05,0.000726965,0.001300408,0.022691205,0.00343979,0.020562558,0.004145362,0.008961004,0.99132115,0.04482312,0.025611648,0.001362429,0.002273151,0.10460319,0.006440775,0.003112368,0.12128846,0.007860963,0.001699937,0.001535868,0.003124538,0.00602095,9.04E-08,0.005008846,7.96E-08,2.80E-06,2.76E-05,5.74E-08,0.9999509,9.07E-05,0.15862729,3.17E-08,1.09E-07,0.000485949,1.99E-08,1.53E-07,4.22E-05,9.52E-06,4.35E-11,1.50E-06,4.24E-08,9.76E-05,7.05E-10,0.000148171,0.000102335,1.60E-06,1.72E-06,8.41E-07,0.99999964,8.46E-07,1.68E-06,2.15E-08,2.88E-08,1.96E-08,1.22E-07,7.04E-07,1.12E-07,1.98E-07,9.23E-10,0.001434653,5.16E-08,3.51E-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tt6748254,Love Changing Lives,Documentary,Donald Boggs,"Ewoi Aipa, Zachary Bowman, Ben Ericsen, Shisia Gibson, Shari Hartman","The personal, challenging stories of four Kenyan children who live in a small village without any of the conveniences Westerners take for granted.",https://m.media-amazon.com/images/M/MV5BZTkyMjZhNGYtNzI1My00YzkwLThmM2MtMTFiYjdhZGU3MmFkXkEyXkFqcGc@._V1_.jpg,"Documentary, News",Documentary,Documentary,Documentary,9.77E-08,0.000229807,3.89E-05,0.012934481,0.000187206,0.00014185,0.9989998,0.117293976,0.013383075,2.81E-06,3.07E-07,0.021049557,4.45E-05,4.91E-05,0.8207905,4.45E-05,9.06E-07,0.000772549,2.53E-06,4.10E-05,0.001073386,0.009718233,0.002893029,0.015656812,0.017623771,0.007595806,0.9767631,0.086184144,0.04063119,0.001097532,0.001617139,0.010152416,0.004635941,0.001515859,0.034582533,0.016358893,0.001723656,0.000859868,0.002353885,0.003843088,1.24E-10,0.08918091,3.39E-13,6.74E-06,2.18E-11,1.39E-05,0.9999999,0.001638345,1.30E-07,4.42E-15,4.94E-11,0.000288681,5.81E-11,6.11E-08,8.73E-05,5.80E-06,5.14E-11,2.86E-07,5.18E-11,3.08E-12,3.55E-10,2.48E-05,9.86E-05,3.47E-07,6.37E-07,8.92E-07,0.9999999,4.90E-08,5.93E-07,3.08E-09,1.54E-08,3.31E-08,2.45E-07,1.65E-06,2.97E-07,4.78E-08,1.03E-10,0.002701244,1.28E-07,1.91E-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tt14449304,Great Destinations,"Documentary, History","Eugene Shepherd, Mark Shepherd, George Miczek","Martin O'Regan, Deborah Marshall","The world's most delightful cities and countries await you for a soothing stay that will answer the call of the travel bug in you. From Slovakia to Indonesia to Madagascar, this visually delightful series will inspire you to travel.",https://m.media-amazon.com/images/M/MV5BMjYxMmMzODQtYThjYi00YWMwLTg1ZDgtYTVlMWRkMmQxZWE2XkEyXkFqcGc@._V1_.jpg,"Documentary, Reality-TV",Documentary,Documentary,"Documentary, History",6.79E-06,0.00778444,8.37E-07,1.25E-06,1.75E-05,2.30E-08,0.7487188,9.42E-06,1.56E-05,8.88E-08,0.000199301,8.46E-06,3.00E-05,1.36E-06,0.001505184,0.552451,1.60E-07,0.000198915,0.000979817,0.000892042,0.001424345,0.011109481,0.002162948,0.004441594,0.007106403,0.002581021,0.82258075,0.01172586,0.014936432,0.001029077,0.002232993,0.008292629,0.01203323,0.001524059,0.20933166,0.035635855,0.001555727,0.001034366,0.004458917,0.11295206,4.85E-08,0.005572548,1.21E-10,1.01E-05,6.35E-06,5.38E-06,0.99980277,0.000940396,0.011336226,4.77E-11,1.23E-08,2.32E-06,3.13E-09,0.000102174,0.00338582,3.58E-06,1.86E-08,9.82E-07,8.97E-05,6.01E-05,1.72E-11,2.03E-07,3.58E-07,3.16E-06,4.69E-07,5.48E-06,1,1.45E-06,1.62E-07,1.45E-09,1.53E-10,0.9988838,1.80E-06,0.001295738,1.79E-06,7.35E-08,1.12E-11,0.00022924,8.13E-09,6.65E-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tt14026618,Stacey Dooley Sleeps Over,Documentary,"Rachel Tracy, Caroline O'Shaughnessy, Guy Simmonds, Alice Bowden, Liana Stewart","Stacey Dooley, Sienna Lijeskic, Carla Bellucci",Stacey explores usually unseen areas of modern relationships and family life as she spends 72-hours as a house guest of a wide range of extraordinary characters and families.,https://m.media-amazon.com/images/M/MV5BYmVhMTEzZmMtM2NhMi00NTNlLThhZDctNDc0MDU3MjkzNTA4XkEyXkFqcGc@._V1_.jpg,Documentary,Reality-TV,Documentary,Documentary,8.66E-07,5.86E-06,1.50E-05,0.006046272,0.000610917,0.000138046,0.9991289,9.58E-05,1.91E-05,3.32E-06,7.34E-07,1.15E-05,0.05911283,4.70E-06,0.001044483,0.000574072,1.39E-07,8.65E-06,0.001489351,0.00013182,0.002368792,0.009492585,0.001984529,0.005408342,0.06826185,0.003604968,0.13626349,0.014666982,0.010988172,0.001145054,0.007372757,0.001968983,0.006212357,0.001030625,0.016099716,0.709474,0.013942397,0.001048516,0.003713736,0.060698144,2.25E-11,5.73E-09,6.96E-10,1.40E-06,5.11E-08,9.06E-05,0.99999857,7.11E-06,2.14E-08,2.90E-11,8.57E-12,5.45E-07,3.21E-13,7.35E-09,2.13E-12,3.71E-06,5.28E-13,7.23E-09,7.26E-12,4.42E-10,1.57E-06,6.58E-05,6.08E-05,2.74E-05,6.36E-05,9.32E-06,0.974071,1.96E-06,6.75E-06,9.58E-06,5.37E-06,1.18E-07,1.61E-06,2.65E-06,2.83E-05,0.001259403,1.48E-07,0.001106046,1.22E-05,0.000158445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tt0247880,PBS News Hour,News,"Joseph Camp, Eulogio Ortiz, Michael Tobias, Travis Daub, Wayne Palmer","Judy Woodruff, Gwen Ifill, Jim Lehrer, Amna Nawaz, David Brooks",PBS NewsHour is an news show which shows news updates.,https://m.media-amazon.com/images/M/MV5BNjYyMzY0MDktNmQ2Ni00MTMyLTgxMjAtYzlmZmZkYWY2M2NjXkEyXkFqcGc@._V1_.jpg,News,News,News,News,2.85E-09,1.20E-09,2.80E-09,5.69E-08,2.89E-05,5.75E-10,0.000961197,2.71E-06,0.00031545,5.34E-08,1.49E-07,1.91E-05,4.06E-07,6.81E-10,0.99994516,0.000400669,7.37E-09,7.53E-07,1.99E-05,0.02156347,0.003876098,0.006364499,0.002731199,0.006827717,0.00982337,0.006859798,0.19492757,0.01490682,0.014555175,0.002030687,0.003026954,0.01788687,0.005026781,0.003037726,0.9550496,0.010069047,0.002551318,0.001730845,0.012371411,0.07887413,5.27E-12,3.39E-09,2.36E-18,2.71E-08,3.23E-06,2.57E-12,0.007060605,8.74E-09,3.26E-06,2.84E-16,3.66E-14,6.62E-07,1.47E-06,3.50E-11,0.9999815,1.40E-08,6.69E-14,7.02E-11,1.63E-10,0.0681926,1.31E-06,2.33E-07,2.13E-05,1.04E-05,2.00E-05,5.69E-05,0.000353733,4.77E-06,2.72E-05,1.11E-05,6.11E-05,1.78E-06,6.75E-07,7.71E-07,0.9976634,8.55E-05,5.77E-06,5.23E-07,0.000257127,0.00180937,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tt0765483,WWE No Way Out,Sport,Kevin Dunn,"Kurt Angle, Mark Calaway, Randy Orton, Rey Mysterio, Chris Benoit",US title match: Chris Benoit vs Booker T. #1 contender match: Rey Mysterio vs Randy Orton. World title match: Kurt Angle vs Undertaker.,https://m.media-amazon.com/images/M/MV5BNTZkY2ZjMDctYzYwNS00MDA0LWJmZDItMjJiYjI1NTY1NzQyXkEyXkFqcGc@._V1_.jpg,Sport,Sport,"Action, Sport",Sport,0.10105505,2.43E-06,1.56E-08,0.00047834,2.31E-06,1.23E-09,1.43E-05,5.03E-06,9.05E-07,1.37E-07,4.71E-07,3.57E-09,1.06E-06,2.04E-09,4.58E-08,2.33E-07,8.48E-11,6.96E-12,0.9999995,2.19E-07,0.42696354,0.003599006,0.002984369,0.008988295,0.009386297,0.004161252,0.019758852,0.007391281,0.008374136,0.001999605,0.011572736,0.005586057,0.003385366,0.002619228,0.014090185,0.011957458,0.003526058,0.001255711,0.9865455,0.010158667,0.79945165,1.41E-29,4.21E-34,4.76E-27,2.18E-19,1.02E-31,1.42E-18,5.45E-30,2.76E-25,5.03E-36,6.87E-20,3.06E-20,1.04E-13,4.54E-24,9.43E-25,1.24E-26,0,9.77E-25,1,4.89E-11,0.003880735,9.78E-07,2.08E-05,3.92E-06,8.03E-07,1.45E-08,0.001210001,3.99E-09,5.01E-07,1.08E-06,1.08E-05,2.55E-08,2.14E-08,1.75E-08,7.90E-06,7.87E-06,9.70E-09,0.000226837,0.99969125,4.29E-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
tt0480780,Foreign Correspondent,"Documentary, News",,"Eric Campbell, Sally Sara, Stephanie March, Mark Corcoran, Matt Brown",In-depth documentary reports from all over the world about current events that often raise political controversy. Each episode covers a single topic.,https://m.media-amazon.com/images/M/MV5BMWQ1NzBkZmUtYTFkNi00Mjk3LTg5NjUtZWNmYWM5NTVkN2M2XkEyXkFqcGc@._V1_.jpg,Documentary,News,"Documentary, News","Documentary, News",4.05E-06,0.002191139,5.71E-05,2.36E-05,4.10E-07,0.00096152,0.999997,0.000626678,0.000117454,3.03E-08,8.65E-08,0.003132779,7.78E-06,0.002483792,0.009158733,2.27E-06,4.93E-11,0.000298657,6.03E-05,6.51E-08,0.003446102,0.007878809,0.003284555,0.011201615,0.011263721,0.011205825,0.42185125,0.01971993,0.015891448,0.002363937,0.002262301,0.033451963,0.007701253,0.004423867,0.96630204,0.00682752,0.002251955,0.002162548,0.008370117,0.09889684,2.33E-10,1.88E-11,4.26E-13,6.47E-11,1.06E-06,2.33E-06,0.99810106,7.94E-11,7.81E-10,2.67E-17,2.41E-15,6.38E-05,5.62E-12,3.60E-05,0.99358046,1.58E-10,6.76E-17,2.38E-07,2.55E-11,9.29E-05,9.07E-12,6.17E-08,4.28E-06,1.15E-05,9.52E-08,2.79E-05,0.99998486,1.79E-06,9.09E-07,4.55E-09,1.10E-09,7.95E-07,1.20E-07,4.02E-07,0.9998209,9.41E-10,5.18E-11,6.84E-06,1.71E-07,2.10E-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tt4636870,The Secrets of Quantum Physics,"Documentary, History","Kenny Scott, Tim Usborne, Stephen Cooter","Jim Al-Khalili, Eliza Shea",Professor of physics Jim Al-Khalili investigates the most accurate and yet perplexing scientific theory ever - quantum physics.,https://m.media-amazon.com/images/M/MV5BZmU3MDMwOTEtMjlkMy00YzdjLWIzYzgtNTE5ZGM1OTY2ZTM5XkEyXkFqcGc@._V1_.jpg,Documentary,Documentary,Documentary,"Documentary, History",6.85E-10,1.03E-06,0.001756236,0.000171679,9.39E-08,9.96E-07,0.9999901,9.97E-07,0.000152572,1.51E-08,8.93E-09,0.11307806,3.89E-07,1.93E-05,0.000129878,9.75E-08,3.34E-13,0.00064777,6.34E-09,8.10E-05,0.001271169,0.013641268,0.002486064,0.007415414,0.00808439,0.00664075,0.978676,0.014011002,0.0185846,0.001161246,0.002954979,0.040819105,0.004024697,0.001883938,0.077168554,0.011747052,0.001382722,0.00110737,0.003028264,0.007671195,5.13E-12,4.10E-12,1.34E-10,1.46E-12,0.002765532,1.04E-12,0.99997497,1.81E-12,9.40E-07,2.50E-12,6.41E-13,2.46E-07,2.23E-09,2.17E-12,1.95E-06,2.14E-07,6.19E-15,5.10E-07,2.42E-12,0.000517032,1.33E-10,1.77E-06,3.47E-07,3.39E-05,1.42E-06,3.28E-06,0.9999999,2.33E-05,1.83E-06,2.29E-08,2.75E-10,0.9935727,1.00E-06,0.000187675,4.32E-07,4.34E-07,2.73E-10,9.27E-05,1.33E-08,2.26E-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tt0283767,One O'Clock News,News,"Chris Cook, Gerry O'Sullivan","Sophie Raworth, Kate Silverton, Louise Minchin, Emily Maitlis, Jon Sopel",The BBC's lunchtime news bulletin.,https://m.media-amazon.com/images/M/MV5BM2I4MDA1MWItODZkZC00MmIxLTg2MjctN2IxZmFhMzBhNjc2XkEyXkFqcGc@._V1_.jpg,"Documentary, News",News,News,News,3.21E-07,2.69E-07,2.39E-06,0.000207595,5.75E-06,1.94E-05,0.9067011,0.000170536,2.51E-05,2.74E-07,1.21E-08,0.015457384,7.24E-07,1.20E-05,0.9883781,2.33E-07,9.45E-11,1.17E-05,0.000294259,1.03E-05,0.005170789,0.004639613,0.003034768,0.005207498,0.028240193,0.006057706,0.054858644,0.013096207,0.015506385,0.002337095,0.004067379,0.010424406,0.004765603,0.00287136,0.9577539,0.008914964,0.003178197,0.001653332,0.016852362,0.15280756,3.67E-12,3.91E-21,5.99E-25,7.67E-13,2.11E-08,9.19E-13,3.20E-05,4.76E-15,2.02E-09,9.74E-22,7.21E-15,3.55E-11,2.92E-12,4.26E-11,0.9999993,1.34E-12,1.09E-17,3.43E-16,6.32E-09,1.54E-06,1.91E-08,1.25E-08,1.02E-06,5.26E-06,1.73E-06,9.11E-06,0.002218957,2.81E-06,2.44E-06,7.56E-07,1.23E-06,7.89E-07,7.15E-08,5.56E-08,0.99997365,3.51E-06,8.55E-08,5.93E-08,6.00E-05,0.000388033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tt0042168,What's My Line?,"Family, Game-Show","Franklin Heller, Frank Satenstein, Paul Alter, S. Robert Rowe, Paul Monroe","John Daly, Arlene Francis, Bennett Cerf, Dorothy Kilgallen, Johnny Olson","Four panelists must determine guests' occupations - and, in the case of famous guests, while blindfolded, their identity - by asking only ""yes"" or ""no"" questions.",https://m.media-amazon.com/images/M/MV5BNzlkOGJiMTEtYzRiOS00ZTZjLWEyMDYtNWQwY2YyYWZjMzk5XkEyXkFqcGc@._V1_.jpg,Comedy,"Comedy, Game-Show","Comedy, Game-Show","Comedy, Family, Game-Show",1.46E-06,8.23E-09,1.07E-05,1.09E-05,0.99980944,4.46E-07,9.05E-06,2.42E-05,0.006338462,0.002205249,0.006780304,1.06E-06,1.46E-05,1.97E-10,9.48E-08,1.34E-07,0.000224563,2.12E-10,4.67E-08,5.04E-05,0.005087144,0.020226678,0.006004771,0.004719975,0.6523792,0.002748704,0.010374961,0.01605959,0.084846675,0.005778239,0.86042523,0.002481458,0.010011283,0.002777662,0.00423671,0.24035639,0.02829285,0.002445538,0.002850044,0.018768078,7.06E-09,8.75E-09,1.07E-07,1.95E-08,0.5130053,7.40E-10,0.000476793,7.89E-08,0.056411617,1.55E-09,0.9998404,2.60E-08,6.23E-06,7.80E-09,2.61E-07,0.000246994,1.06E-06,4.70E-12,9.56E-12,1.57E-05,1.04E-05,5.03E-07,1.04E-08,5.40E-09,0.9813145,1.55E-10,0.000160841,4.99E-07,0.99997544,3.01E-05,0.9999275,6.83E-11,8.77E-07,6.85E-13,1.76E-07,1.16E-07,1.48E-06,4.53E-09,7.33E-08,2.28E-07,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
